cc_account_no,card_number,transaction_id,card_type,transaction_date,merchant_code,area_of_expense,transaction_amt,transaction_mode
785303544,XXXXXXXXXXXX9455,685303544XXXX9455432001089489213,Membership,4/10/2019,1089489213,UTILITIES,97094,POS
785303544,XXXXXXXXXXXX4782,685303544XXXX4782432281056709230,Membership,5/8/2019,1056709230,GROCERIES,68009,POS
785303544,XXXXXXXXXXXX2072,685303544XXXX2072434081065913972,Membership,11/4/2019,1065913972,PETROL PUMPS,45962,POS
785303544,XXXXXXXXXXXX5989,685303544XXXX5989434141048549583,Membership,11/10/2019,1048549583,PETROL PUMPS,17762,POS
785303544,XXXXXXXXXXXX3529,685303544XXXX3529434431082511064,Membership,12/9/2019,1082511064,UTILITIES,97114,POS
785303544,XXXXXXXXXXXX1671,685303544XXXX167114/07/20181009887120,Membership,14/7/2019,1009887120,ENTERTAINMENT,60375,POS
785303544,XXXXXXXXXXXX6849,685303544XXXX684914/11/20181000222900,Membership,14/11/2019,1000222900,FOOD,43057,POS
785303544,XXXXXXXXXXXX2240,685303544XXXX224015/04/20181021530731,Membership,15/4/2019,1021530731,TRAVEL,24455,POS
785303544,XXXXXXXXXXXX6078,685303544XXXX607816/08/20181086693725,Membership,16/8/2019,1086693725,GROCERIES,4943,POS
785303544,XXXXXXXXXXXX8307,685303544XXXX830716/11/20181032888251,Membership,16/11/2019,1032888251,ENTERTAINMENT,63527,POS
785303544,XXXXXXXXXXXX9817,685303544XXXX981717/03/20181044468016,Membership,17/3/2019,1044468016,GROCERIES,54411,POS
785303544,XXXXXXXXXXXX8884,685303544XXXX888418/06/20181077813956,Membership,18/6/2019,1077813956,ENTERTAINMENT,58069,POS
785303544,XXXXXXXXXXXX7584,685303544XXXX758420/04/20181052648023,Membership,20/4/2019,1052648023,FOOD,97063,POS
785303544,XXXXXXXXXXXX6184,685303544XXXX618422/08/20181046580438,Membership,22/8/2019,1046580438,FOOD,14696,POS
785303544,XXXXXXXXXXXX8108,685303544XXXX810825/04/20181033835086,Membership,25/4/2019,1033835086,TRAVEL,20132,POS
785303544,XXXXXXXXXXXX9846,685303544XXXX984626/01/20181049616062,Membership,26/1/2019,1049616062,TRAVEL,96481,POS
785303544,XXXXXXXXXXXX3629,685303544XXXX362929/04/20181081696575,Membership,29/4/2019,1081696575,PETROL PUMPS,19654,POS
785303544,XXXXXXXXXXXX1889,685303544XXXX188930/03/20181061735983,Membership,30/3/2019,1061735983,PETROL PUMPS,59153,POS
785303544,XXXXXXXXXXXX3985,685303544XXXX398531/07/20181068314255,Membership,31/7/2019,1068314255,PETROL PUMPS,94555,POS
785303546,XXXXXXXXXXXX8666,685303546XXXX8666431011070063476,Platinum,1/1/2019,1070063476,TRAVEL,8570,POS
785303546,XXXXXXXXXXXX3515,685303546XXXX3515431351093251930,Platinum,2/4/2019,1093251930,TRAVEL,47338,POS
785303546,XXXXXXXXXXXX6243,685303546XXXX6243431631023634110,Platinum,3/4/2019,1023634110,FOOD,14645,POS
785303546,XXXXXXXXXXXX3375,685303546XXXX3375431941034080774,Platinum,4/4/2019,1034080774,WITHDRAWAL,50698,ATM
785303546,XXXXXXXXXXXX2888,685303546XXXX2888431961086140891,Platinum,4/6/2019,1086140891,ENTERTAINMENT,54782,POS
785303546,XXXXXXXXXXXX6273,685303546XXXX6273432241013480012,Platinum,5/4/2019,1013480012,TRAVEL,73619,POS
785303546,XXXXXXXXXXXX8597,685303546XXXX8597432281094542597,Platinum,5/8/2019,1094542597,ENTERTAINMENT,23941,POS
785303546,XXXXXXXXXXXX4183,685303546XXXX4183432321058096594,Platinum,5/12/2019,1058096594,PETROL PUMPS,74410,POS
785303546,XXXXXXXXXXXX8485,685303546XXXX8485432611063302955,Platinum,6/10/2019,1063302955,PETROL PUMPS,4394,POS
785303546,XXXXXXXXXXXX7709,685303546XXXX7709432621043616241,Platinum,6/11/2019,1043616241,FOOD,77443,POS
785303546,XXXXXXXXXXXX1253,685303546XXXX1253432821093219018,Platinum,7/1/2019,1093219018,GROCERIES,79191,POS
785303546,XXXXXXXXXXXX4501,685303546XXXX4501433181033403083,Platinum,8/6/2019,1033403083,TRAVEL,1217,POS
785303546,XXXXXXXXXXXX3168,685303546XXXX3168434051029187460,Platinum,11/1/2019,1029187460,GROCERIES,41749,POS
785303546,XXXXXXXXXXXX5379,685303546XXXX5379434351005587421,Platinum,12/1/2019,1005587421,PETROL PUMPS,26661,POS
785303546,XXXXXXXXXXXX1586,685303546XXXX158613/05/20181008878691,Platinum,13/5/2019,1008878691,GROCERIES,11478,POS
785303546,XXXXXXXXXXXX5147,685303546XXXX514714/09/20181047338247,Platinum,14/9/2019,1047338247,TRAVEL,72436,POS
785303546,XXXXXXXXXXXX8511,685303546XXXX851115/04/20181000851149,Platinum,15/4/2019,1000851149,FOOD,3074,POS
785303546,XXXXXXXXXXXX1775,685303546XXXX177518/03/20181094576243,Platinum,18/3/2019,1094576243,ENTERTAINMENT,51580,POS
785303546,XXXXXXXXXXXX9816,685303546XXXX981619/05/20181011197530,Platinum,19/5/2019,1011197530,ENTERTAINMENT,7990,POS
785303546,XXXXXXXXXXXX1003,685303546XXXX100319/12/20181072907919,Platinum,19/12/2019,1072907919,WITHDRAWAL,21777,ATM
785303546,XXXXXXXXXXXX5837,685303546XXXX583720/05/20181084158183,Platinum,20/5/2019,1084158183,ENTERTAINMENT,38768,POS
785303546,XXXXXXXXXXXX2806,685303546XXXX280622/06/20181019423536,Platinum,22/6/2019,1019423536,ENTERTAINMENT,95751,POS
785303546,XXXXXXXXXXXX4710,685303546XXXX471022/07/20181044900215,Platinum,22/7/2019,1044900215,UTILITIES,62485,POS
785303546,XXXXXXXXXXXX2196,685303546XXXX219627/08/20181077180005,Platinum,27/8/2019,1077180005,WITHDRAWAL,24606,ATM
785303547,XXXXXXXXXXXX6962,685303547XXXX6962431421029221455,Membership,2/11/2019,1029221455,ENTERTAINMENT,47887,POS
785303547,XXXXXXXXXXXX1340,685303547XXXX1340431641061427270,Membership,3/5/2019,1061427270,PETROL PUMPS,90391,POS
785303547,XXXXXXXXXXXX5381,685303547XXXX5381431661042595119,Membership,3/7/2019,1042595119,ENTERTAINMENT,86305,POS
785303547,XXXXXXXXXXXX2652,685303547XXXX2652431951024742417,Membership,4/5/2019,1024742417,GROCERIES,58040,POS
785303547,XXXXXXXXXXXX8034,685303547XXXX8034431991058160572,Membership,4/9/2019,1058160572,UTILITIES,26985,POS
785303547,XXXXXXXXXXXX8239,685303547XXXX8239432571025209364,Membership,6/6/2019,1025209364,GROCERIES,59937,POS
785303547,XXXXXXXXXXXX3292,685303547XXXX3292433841069502377,Membership,10/11/2019,1069502377,PETROL PUMPS,87669,POS
785303547,XXXXXXXXXXXX9653,685303547XXXX9653434351093342367,Membership,12/1/2019,1093342367,GROCERIES,7411,POS
785303547,XXXXXXXXXXXX7867,685303547XXXX786715/01/20181027869234,Membership,15/1/2019,1027869234,PETROL PUMPS,562,POS
785303547,XXXXXXXXXXXX4430,685303547XXXX443016/09/20181049575679,Membership,16/9/2019,1049575679,UTILITIES,60857,POS
785303547,XXXXXXXXXXXX4052,685303547XXXX405217/11/20181034272019,Membership,17/11/2019,1034272019,GROCERIES,11293,POS
785303547,XXXXXXXXXXXX3539,685303547XXXX353918/08/20181020735913,Membership,18/8/2019,1020735913,TRAVEL,18570,POS
785303547,XXXXXXXXXXXX1106,685303547XXXX110621/10/20181062776053,Membership,21/10/2019,1062776053,FOOD,79523,POS
785303547,XXXXXXXXXXXX9298,685303547XXXX929826/08/20181022795942,Membership,26/8/2019,1022795942,GROCERIES,72091,POS
785303547,XXXXXXXXXXXX7274,685303547XXXX727427/02/20181072378304,Membership,27/2/2019,1072378304,TRAVEL,26029,POS
785303547,XXXXXXXXXXXX8725,685303547XXXX872527/12/20181091237856,Membership,27/12/2019,1091237856,GROCERIES,27577,POS
785303547,XXXXXXXXXXXX5625,685303547XXXX562528/06/20181052163247,Membership,28/6/2019,1052163247,ENTERTAINMENT,85210,POS
785303547,XXXXXXXXXXXX2200,685303547XXXX220030/01/20181006676889,Membership,30/1/2019,1006676889,UTILITIES,70190,POS
785303547,XXXXXXXXXXXX3495,685303547XXXX349530/09/20181006462796,Membership,30/9/2019,1006462796,TRAVEL,18210,POS
785303547,XXXXXXXXXXXX5593,685303547XXXX559331/07/20181029201672,Membership,31/7/2019,1029201672,PETROL PUMPS,21231,POS
784503331,XXXXXXXXXXXX6668,684503331XXXX6668431031029124402,Platinum,1/3/2019,1029124402,FOOD,5830,POS
784503331,XXXXXXXXXXXX7008,684503331XXXX7008431641035742053,Platinum,3/5/2019,1035742053,GROCERIES,57905,POS
784503331,XXXXXXXXXXXX8852,684503331XXXX8852431651054835455,Platinum,3/6/2019,1054835455,UTILITIES,81395,POS
784503331,XXXXXXXXXXXX2187,684503331XXXX2187431711039099145,Platinum,3/12/2019,1039099145,PETROL PUMPS,43373,POS
784503331,XXXXXXXXXXXX4320,684503331XXXX4320432591060126544,Platinum,6/8/2019,1060126544,WITHDRAWAL,87591,ATM
784503331,XXXXXXXXXXXX8084,684503331XXXX8084432921051142067,Platinum,7/11/2019,1051142067,FOOD,33638,POS
784503331,XXXXXXXXXXXX4125,684503331XXXX4125433201037445665,Platinum,8/8/2019,1037445665,ENTERTAINMENT,26770,POS
784503331,XXXXXXXXXXXX2867,684503331XXXX2867433451008939846,Platinum,9/2/2019,1008939846,ENTERTAINMENT,53298,POS
784503331,XXXXXXXXXXXX2519,684503331XXXX2519434071070371036,Platinum,11/3/2019,1070371036,FOOD,60891,POS
784503331,XXXXXXXXXXXX8559,684503331XXXX8559434421088124370,Platinum,12/8/2019,1088124370,WITHDRAWAL,89026,ATM
784503331,XXXXXXXXXXXX9998,684503331XXXX999814/02/20181041255644,Platinum,14/2/2019,1041255644,UTILITIES,32414,POS
784503331,XXXXXXXXXXXX4989,684503331XXXX498914/06/20181005550468,Platinum,14/6/2019,1005550468,ENTERTAINMENT,58798,POS
784503331,XXXXXXXXXXXX7594,684503331XXXX759416/03/20181009553493,Platinum,16/3/2019,1009553493,ENTERTAINMENT,76061,POS
784503331,XXXXXXXXXXXX5975,684503331XXXX597518/06/20181043999482,Platinum,18/6/2019,1043999482,PETROL PUMPS,58057,POS
784503331,XXXXXXXXXXXX4535,684503331XXXX453518/09/20181001519503,Platinum,18/9/2019,1001519503,FOOD,81850,POS
784503331,XXXXXXXXXXXX8896,684503331XXXX889619/05/20181037904466,Platinum,19/5/2019,1037904466,TRAVEL,46241,POS
784503331,XXXXXXXXXXXX2094,684503331XXXX209419/08/20181025480187,Platinum,19/8/2019,1025480187,FOOD,20093,POS
784503331,XXXXXXXXXXXX1720,684503331XXXX172020/04/20181075538586,Platinum,20/4/2019,1075538586,PETROL PUMPS,70541,POS
784503331,XXXXXXXXXXXX3412,684503331XXXX341220/07/20181085613647,Platinum,20/7/2019,1085613647,FOOD,22897,POS
784503331,XXXXXXXXXXXX6545,684503331XXXX654520/08/20181071113672,Platinum,20/8/2019,1071113672,UTILITIES,40684,POS
784503331,XXXXXXXXXXXX7105,684503331XXXX710523/02/20181096086867,Platinum,23/2/2019,1096086867,TRAVEL,74518,POS
784503331,XXXXXXXXXXXX5044,684503331XXXX504423/02/20181086604662,Platinum,23/2/2019,1086604662,PETROL PUMPS,15014,POS
784503331,XXXXXXXXXXXX8851,684503331XXXX885124/08/20181027239336,Platinum,24/8/2019,1027239336,TRAVEL,4006,POS
784503331,XXXXXXXXXXXX3116,684503331XXXX311626/08/20181099488845,Platinum,26/8/2019,1099488845,ENTERTAINMENT,35508,POS
784503331,XXXXXXXXXXXX2616,684503331XXXX261627/08/20181018278654,Platinum,27/8/2019,1018278654,UTILITIES,1482,POS
784503331,XXXXXXXXXXXX5476,684503331XXXX547628/06/20181084049989,Platinum,28/6/2019,1084049989,UTILITIES,29259,POS
784503331,XXXXXXXXXXXX3342,684503331XXXX334228/12/20181093905104,Platinum,28/12/2019,1093905104,PETROL PUMPS,88466,POS
784503331,XXXXXXXXXXXX9059,684503331XXXX905930/07/20181084988998,Platinum,30/7/2019,1084988998,FOOD,67768,POS
784503331,XXXXXXXXXXXX1587,684503331XXXX158730/12/20181096052001,Platinum,30/12/2019,1096052001,ENTERTAINMENT,62600,POS
785303549,XXXXXXXXXXXX3965,685303549XXXX3965431671073840064,Membership,3/8/2019,1073840064,UTILITIES,85500,POS
785303549,XXXXXXXXXXXX5063,685303549XXXX5063432301007691571,Membership,5/10/2019,1007691571,TRAVEL,45665,POS
785303549,XXXXXXXXXXXX9770,685303549XXXX9770432591070401740,Membership,6/8/2019,1070401740,TRAVEL,21866,POS
785303549,XXXXXXXXXXXX4051,685303549XXXX4051433231033756710,Membership,8/11/2019,1033756710,GROCERIES,96991,POS
785303549,XXXXXXXXXXXX6678,685303549XXXX6678433521045763106,Membership,9/9/2019,1045763106,FOOD,92003,POS
785303549,XXXXXXXXXXXX8423,685303549XXXX8423433791066270072,Membership,10/6/2019,1066270072,ENTERTAINMENT,11693,POS
785303549,XXXXXXXXXXXX5388,685303549XXXX5388434081018418602,Membership,11/4/2019,1018418602,TRAVEL,96247,POS
785303549,XXXXXXXXXXXX7095,685303549XXXX709513/10/20181022047676,Membership,13/10/2019,1022047676,FOOD,27604,POS
785303549,XXXXXXXXXXXX1748,685303549XXXX174813/11/20181093379178,Membership,13/11/2019,1093379178,WITHDRAWAL,78589,ATM
785303549,XXXXXXXXXXXX9909,685303549XXXX990918/12/20181078244007,Membership,18/12/2019,1078244007,FOOD,23219,POS
785303549,XXXXXXXXXXXX9418,685303549XXXX941820/06/20181013282650,Membership,20/6/2019,1013282650,UTILITIES,76569,POS
785303549,XXXXXXXXXXXX3738,685303549XXXX373820/12/20181070564256,Membership,20/12/2019,1070564256,FOOD,85667,POS
785303549,XXXXXXXXXXXX5633,685303549XXXX563324/04/20181085013884,Membership,24/4/2019,1085013884,TRAVEL,98364,POS
785303549,XXXXXXXXXXXX3761,685303549XXXX376126/05/20181048648311,Membership,26/5/2019,1048648311,ENTERTAINMENT,67658,POS
785303549,XXXXXXXXXXXX4751,685303549XXXX475127/03/20181040250954,Membership,27/3/2019,1040250954,PETROL PUMPS,36605,POS
785303550,XXXXXXXXXXXX8944,685303550XXXX8944431341090838155,Platinum,2/3/2019,1090838155,UTILITIES,42261,POS
785303550,XXXXXXXXXXXX2656,685303550XXXX2656431611023863561,Platinum,3/2/2019,1023863561,UTILITIES,43727,POS
785303550,XXXXXXXXXXXX7919,685303550XXXX7919432241020792774,Platinum,5/4/2019,1020792774,TRAVEL,41174,POS
785303550,XXXXXXXXXXXX1741,685303550XXXX1741432831097711711,Platinum,7/2/2019,1097711711,UTILITIES,19002,POS
785303550,XXXXXXXXXXXX5398,685303550XXXX5398433811054661526,Platinum,10/8/2019,1054661526,TRAVEL,85080,POS
785303550,XXXXXXXXXXXX9798,685303550XXXX9798434161092939916,Platinum,11/12/2019,1092939916,UTILITIES,92815,POS
785303550,XXXXXXXXXXXX3857,685303550XXXX385714/08/20181035187619,Platinum,14/8/2019,1035187619,GROCERIES,39960,POS
785303550,XXXXXXXXXXXX6941,685303550XXXX694119/04/20181052847255,Platinum,19/4/2019,1052847255,UTILITIES,92844,POS
785303550,XXXXXXXXXXXX2928,685303550XXXX292819/07/20181007678916,Platinum,19/7/2019,1007678916,TRAVEL,85954,POS
785303550,XXXXXXXXXXXX5996,685303550XXXX599620/12/20181099982753,Platinum,20/12/2019,1099982753,WITHDRAWAL,97460,ATM
785303550,XXXXXXXXXXXX4479,685303550XXXX447921/12/20181021269550,Platinum,21/12/2019,1021269550,ENTERTAINMENT,21390,POS
785303550,XXXXXXXXXXXX5379,685303550XXXX537923/05/20181086619585,Platinum,23/5/2019,1086619585,TRAVEL,97313,POS
785303550,XXXXXXXXXXXX3341,685303550XXXX334125/09/20181096721710,Platinum,25/9/2019,1096721710,UTILITIES,17119,POS
785303550,XXXXXXXXXXXX5231,685303550XXXX523127/07/20181077272007,Platinum,27/7/2019,1077272007,GROCERIES,72659,POS
785303550,XXXXXXXXXXXX6033,685303550XXXX603328/11/20181022678897,Platinum,28/11/2019,1022678897,UTILITIES,26752,POS
785303550,XXXXXXXXXXXX9208,685303550XXXX920829/05/20181005926065,Platinum,29/5/2019,1005926065,UTILITIES,12965,POS
785303550,XXXXXXXXXXXX8537,685303550XXXX853729/11/20181063647918,Platinum,29/11/2019,1063647918,GROCERIES,11310,POS
785303550,XXXXXXXXXXXX9731,685303550XXXX973131/01/20181038971618,Platinum,31/1/2019,1038971618,PETROL PUMPS,28012,POS
785303551,XXXXXXXXXXXX2184,685303551XXXX2184431031003800474,Membership,1/3/2019,1003800474,UTILITIES,90663,POS
785303551,XXXXXXXXXXXX3301,685303551XXXX3301432281069420697,Membership,5/8/2019,1069420697,GROCERIES,77428,POS
785303551,XXXXXXXXXXXX4118,685303551XXXX4118432621031194283,Membership,6/11/2019,1031194283,GROCERIES,1180,POS
785303551,XXXXXXXXXXXX8851,685303551XXXX8851433471097790296,Membership,9/4/2019,1097790296,UTILITIES,14628,POS
785303551,XXXXXXXXXXXX7204,685303551XXXX7204433761083516872,Membership,10/3/2019,1083516872,ENTERTAINMENT,46534,POS
785303551,XXXXXXXXXXXX4490,685303551XXXX4490433821007398310,Membership,10/9/2019,1007398310,FOOD,8571,POS
785303551,XXXXXXXXXXXX2473,685303551XXXX2473434131005194405,Membership,11/9/2019,1005194405,PETROL PUMPS,42618,POS
785303551,XXXXXXXXXXXX5360,685303551XXXX5360434161004743424,Membership,11/12/2019,1004743424,UTILITIES,96097,POS
785303551,XXXXXXXXXXXX4744,685303551XXXX4744434401045767222,Membership,12/6/2019,1045767222,ENTERTAINMENT,34306,POS
785303551,XXXXXXXXXXXX9542,685303551XXXX9542434441015223952,Membership,12/10/2019,1015223952,ENTERTAINMENT,76331,POS
785303551,XXXXXXXXXXXX4856,685303551XXXX485614/03/20181008994661,Membership,14/3/2019,1008994661,GROCERIES,72735,POS
785303551,XXXXXXXXXXXX1256,685303551XXXX125615/12/20181038646387,Membership,15/12/2019,1038646387,ENTERTAINMENT,44016,POS
785303551,XXXXXXXXXXXX2296,685303551XXXX229617/03/20181011267795,Membership,17/3/2019,1011267795,TRAVEL,54765,POS
785303551,XXXXXXXXXXXX5619,685303551XXXX561918/01/20181078848801,Membership,18/1/2019,1078848801,FOOD,76859,POS
785303551,XXXXXXXXXXXX2532,685303551XXXX253218/07/20181019884352,Membership,18/7/2019,1019884352,TRAVEL,28495,POS
785303551,XXXXXXXXXXXX5675,685303551XXXX567518/10/20181005538659,Membership,18/10/2019,1005538659,ENTERTAINMENT,22308,POS
785303551,XXXXXXXXXXXX8063,685303551XXXX806319/03/20181083078039,Membership,19/3/2019,1083078039,GROCERIES,41074,POS
785303551,XXXXXXXXXXXX6805,685303551XXXX680519/06/20181070323587,Membership,19/6/2019,1070323587,GROCERIES,40285,POS
785303551,XXXXXXXXXXXX5126,685303551XXXX512619/12/20181051373133,Membership,19/12/2019,1051373133,PETROL PUMPS,54544,POS
785303551,XXXXXXXXXXXX5503,685303551XXXX550320/05/20181098650541,Membership,20/5/2019,1098650541,TRAVEL,81085,POS
785303551,XXXXXXXXXXXX1371,685303551XXXX137128/05/20181013822977,Membership,28/5/2019,1013822977,FOOD,56503,POS
785303551,XXXXXXXXXXXX8016,685303551XXXX801628/10/20181033636431,Membership,28/10/2019,1033636431,FOOD,65622,POS
785303551,XXXXXXXXXXXX7512,685303551XXXX751228/10/20181072867370,Membership,28/10/2019,1072867370,TRAVEL,63303,POS
785303551,XXXXXXXXXXXX2378,685303551XXXX237831/05/20181059089253,Membership,31/5/2019,1059089253,FOOD,47219,POS
785075286,XXXXXXXXXXXX3205,685075286XXXX3205431321073470383,Platinum,2/1/2019,1073470383,ENTERTAINMENT,4237,POS
785075286,XXXXXXXXXXXX5178,685075286XXXX5178431341073295319,Platinum,2/3/2019,1073295319,GROCERIES,68251,POS
785075286,XXXXXXXXXXXX5829,685075286XXXX5829431671028537989,Platinum,3/8/2019,1028537989,GROCERIES,29024,POS
785075286,XXXXXXXXXXXX5539,685075286XXXX5539431971065660360,Platinum,4/7/2019,1065660360,PETROL PUMPS,33101,POS
785075286,XXXXXXXXXXXX9842,685075286XXXX9842432251018653955,Platinum,5/5/2019,1018653955,FOOD,42507,POS
785075286,XXXXXXXXXXXX8570,685075286XXXX8570432541014896408,Platinum,6/3/2019,1014896408,FOOD,54644,POS
785075286,XXXXXXXXXXXX5661,685075286XXXX5661432931065269218,Platinum,7/12/2019,1065269218,FOOD,16323,POS
785075286,XXXXXXXXXXXX7227,685075286XXXX7227433451083202841,Platinum,9/2/2019,1083202841,ENTERTAINMENT,31903,POS
785075286,XXXXXXXXXXXX5186,685075286XXXX5186433491018825909,Platinum,9/6/2019,1018825909,UTILITIES,41352,POS
785075286,XXXXXXXXXXXX5090,685075286XXXX5090433751067350306,Platinum,10/2/2019,1067350306,FOOD,69044,POS
785075286,XXXXXXXXXXXX9431,685075286XXXX9431433781046076805,Platinum,10/5/2019,1046076805,FOOD,14556,POS
785075286,XXXXXXXXXXXX9323,685075286XXXX9323433821037581857,Platinum,10/9/2019,1037581857,PETROL PUMPS,18675,POS
785075286,XXXXXXXXXXXX4385,685075286XXXX4385434081086066310,Platinum,11/4/2019,1086066310,TRAVEL,47772,POS
785075286,XXXXXXXXXXXX9858,685075286XXXX985813/12/20181057364237,Platinum,13/12/2019,1057364237,TRAVEL,11256,POS
785075286,XXXXXXXXXXXX4207,685075286XXXX420715/12/20181016661691,Platinum,15/12/2019,1016661691,ENTERTAINMENT,63753,POS
785075286,XXXXXXXXXXXX5368,685075286XXXX536818/05/20181017977550,Platinum,18/5/2019,1017977550,GROCERIES,33567,POS
785075286,XXXXXXXXXXXX8235,685075286XXXX823518/11/20181083134954,Platinum,18/11/2019,1083134954,TRAVEL,11986,POS
785075286,XXXXXXXXXXXX4750,685075286XXXX475020/04/20181028788538,Platinum,20/4/2019,1028788538,WITHDRAWAL,81201,ATM
785075286,XXXXXXXXXXXX9641,685075286XXXX964121/03/20181064049669,Platinum,21/3/2019,1064049669,FOOD,93611,POS
785075286,XXXXXXXXXXXX7114,685075286XXXX711422/10/20181047505684,Platinum,22/10/2019,1047505684,FOOD,57458,POS
785075286,XXXXXXXXXXXX7425,685075286XXXX742523/09/20181057356530,Platinum,23/9/2019,1057356530,PETROL PUMPS,4118,POS
785075286,XXXXXXXXXXXX2039,685075286XXXX203924/01/20181021321022,Platinum,24/1/2019,1021321022,PETROL PUMPS,91781,POS
785075286,XXXXXXXXXXXX4306,685075286XXXX430624/02/20181004310708,Platinum,24/2/2019,1004310708,FOOD,65179,POS
785075286,XXXXXXXXXXXX9602,685075286XXXX960224/09/20181067953469,Platinum,24/9/2019,1067953469,UTILITIES,8262,POS
785075286,XXXXXXXXXXXX9794,685075286XXXX979425/04/20181081223319,Platinum,25/4/2019,1081223319,GROCERIES,19957,POS
785075286,XXXXXXXXXXXX1865,685075286XXXX186525/04/20181011143008,Platinum,25/4/2019,1011143008,WITHDRAWAL,61908,ATM
785075286,XXXXXXXXXXXX1326,685075286XXXX132625/11/20181039281064,Platinum,25/11/2019,1039281064,TRAVEL,87480,POS
785075286,XXXXXXXXXXXX2932,685075286XXXX293226/10/20181091474610,Platinum,26/10/2019,1091474610,PETROL PUMPS,25228,POS
785075286,XXXXXXXXXXXX2604,685075286XXXX260427/07/20181059366288,Platinum,27/7/2019,1059366288,PETROL PUMPS,82754,POS
785075286,XXXXXXXXXXXX4787,685075286XXXX478727/07/20181007594622,Platinum,27/7/2019,1007594622,ENTERTAINMENT,97054,POS
785075286,XXXXXXXXXXXX9548,685075286XXXX954827/10/20181097556115,Platinum,27/10/2019,1097556115,FOOD,15352,POS
785075286,XXXXXXXXXXXX1135,685075286XXXX113528/07/20181049433834,Platinum,28/7/2019,1049433834,PETROL PUMPS,61453,POS
785075286,XXXXXXXXXXXX9595,685075286XXXX959529/04/20181049428707,Platinum,29/4/2019,1049428707,UTILITIES,29958,POS
785075286,XXXXXXXXXXXX9433,685075286XXXX943331/07/20181051146512,Platinum,31/7/2019,1051146512,TRAVEL,13804,POS
785303553,XXXXXXXXXXXX8167,685303553XXXX8167431111039641555,Platinum,1/11/2019,1039641555,UTILITIES,53754,POS
785303553,XXXXXXXXXXXX7387,685303553XXXX7387432301072400782,Platinum,5/10/2019,1072400782,TRAVEL,55168,POS
785303553,XXXXXXXXXXXX7007,685303553XXXX7007432821039430832,Platinum,7/1/2019,1039430832,FOOD,9854,POS
785303553,XXXXXXXXXXXX5784,685303553XXXX5784433531033659259,Platinum,9/10/2019,1033659259,TRAVEL,20429,POS
785303553,XXXXXXXXXXXX2899,685303553XXXX2899433771058765986,Platinum,10/4/2019,1058765986,PETROL PUMPS,83716,POS
785303553,XXXXXXXXXXXX5301,685303553XXXX5301434141063009012,Platinum,11/10/2019,1063009012,PETROL PUMPS,64124,POS
785303553,XXXXXXXXXXXX2941,685303553XXXX294118/12/20181047113882,Platinum,18/12/2019,1047113882,WITHDRAWAL,16763,ATM
785303553,XXXXXXXXXXXX1680,685303553XXXX168021/08/20181042712460,Platinum,21/8/2019,1042712460,UTILITIES,45155,POS
785303553,XXXXXXXXXXXX3462,685303553XXXX346223/01/20181088779361,Platinum,23/1/2019,1088779361,WITHDRAWAL,65144,ATM
785303553,XXXXXXXXXXXX2171,685303553XXXX217123/11/20181036696385,Platinum,23/11/2019,1036696385,PETROL PUMPS,33219,POS
785303553,XXXXXXXXXXXX1055,685303553XXXX105525/05/20181020273129,Platinum,25/5/2019,1020273129,ENTERTAINMENT,71695,POS
785303553,XXXXXXXXXXXX1010,685303553XXXX101025/08/20181042216814,Platinum,25/8/2019,1042216814,UTILITIES,65754,POS
785303553,XXXXXXXXXXXX7690,685303553XXXX769027/12/20181062889587,Platinum,27/12/2019,1062889587,TRAVEL,14236,POS
785303553,XXXXXXXXXXXX1547,685303553XXXX154729/12/20181019105893,Platinum,29/12/2019,1019105893,GROCERIES,66533,POS
785303553,XXXXXXXXXXXX9598,685303553XXXX959830/12/20181075467681,Platinum,30/12/2019,1075467681,ENTERTAINMENT,71194,POS
785303553,XXXXXXXXXXXX5942,685303553XXXX594231/08/20181078358063,Platinum,31/8/2019,1078358063,UTILITIES,46982,POS
785303555,XXXXXXXXXXXX7853,685303555XXXX7853431061096447954,Membership,1/6/2019,1096447954,UTILITIES,43628,POS
785303555,XXXXXXXXXXXX9793,685303555XXXX9793431111009775960,Membership,1/11/2019,1009775960,ENTERTAINMENT,22528,POS
785303555,XXXXXXXXXXXX4476,685303555XXXX4476431351031694041,Membership,2/4/2019,1031694041,UTILITIES,68202,POS
785303555,XXXXXXXXXXXX8325,685303555XXXX8325431381060430746,Membership,2/7/2019,1060430746,ENTERTAINMENT,44488,POS
785303555,XXXXXXXXXXXX1066,685303555XXXX1066431961050399365,Membership,4/6/2019,1050399365,FOOD,41204,POS
785303555,XXXXXXXXXXXX6552,685303555XXXX6552432241017885428,Membership,5/4/2019,1017885428,TRAVEL,77251,POS
785303555,XXXXXXXXXXXX6540,685303555XXXX6540432901071084017,Membership,7/9/2019,1071084017,ENTERTAINMENT,74939,POS
785303555,XXXXXXXXXXXX8684,685303555XXXX8684433151035364151,Membership,8/3/2019,1035364151,FOOD,39744,POS
785303555,XXXXXXXXXXXX8895,685303555XXXX8895433191094369063,Membership,8/7/2019,1094369063,TRAVEL,98610,POS
785303555,XXXXXXXXXXXX3721,685303555XXXX3721433541053256469,Membership,9/11/2019,1053256469,GROCERIES,19998,POS
785303555,XXXXXXXXXXXX5989,685303555XXXX5989434081003545834,Membership,11/4/2019,1003545834,UTILITIES,41243,POS
